50.00	0.000e0
50.01	0.000e0
50.01	1.800e1
50.01	1.800e1
50.02	2.200e1
50.02	0.000e0
50.05	0.000e0
50.05	3.200e1
50.06	1.600e1
50.06	0.000e0
50.06	1.100e1
50.07	2.600e1
50.07	0.000e0
50.07	0.000e0
50.07	4.000e0
50.08	9.000e0
50.08	0.000e0
50.10	0.000e0
50.10	9.000e0
50.10	6.000e0
50.11	0.000e0
50.13	0.000e0
50.14	7.000e0
50.14	7.000e0
50.14	0.000e0
50.15	0.000e0
50.16	6.000e0
50.16	6.000e0
50.16	0.000e0
50.17	1.300e1
50.17	3.000e0
50.17	0.000e0
50.18	0.000e0
50.18	7.000e0
50.18	7.000e0
50.19	0.000e0
50.20	0.000e0
50.20	6.000e0
50.20	6.000e0
50.20	0.000e0
50.22	0.000e0
50.22	1.400e1
50.22	0.000e0
50.23	0.000e0
50.23	3.000e0
50.24	1.300e1
50.24	0.000e0
50.28	0.000e0
50.28	1.300e1
50.28	3.000e0
50.28	0.000e0
50.29	1.500e1
50.29	0.000e0
50.42	0.000e0
50.42	4.000e0
50.42	9.000e0
50.43	0.000e0
50.44	0.000e0
50.44	3.000e1
50.44	1.000e0
50.45	0.000e0
50.52	0.000e0
50.53	1.800e1
50.53	1.900e1
50.53	0.000e0
50.55	0.000e0
50.55	6.000e0
50.55	6.000e0
50.56	0.000e0
50.61	0.000e0
50.62	1.700e1
50.62	6.300e1
50.62	6.000e0
50.63	6.000e0
50.63	0.000e0
50.70	0.000e0
50.71	4.100e1
50.71	1.600e1
50.71	0.000e0
50.72	0.000e0
50.72	6.400e1
50.72	7.000e0
50.73	0.000e0
50.78	0.000e0
50.78	1.700e1
50.78	4.000e0
50.78	0.000e0
50.83	0.000e0
50.83	7.200e1
50.83	3.300e1
50.84	0.000e0
50.86	0.000e0
50.86	7.000e0
50.87	1.100e1
50.87	0.000e0
50.87	5.000e0
50.87	1.200e1
50.88	0.000e0
50.98	0.000e0
50.98	1.200e1
50.98	1.200e1
50.99	0.000e0
51.01	0.000e0
51.02	1.230e2
51.02	1.500e2
51.02	1.010e2
51.02	7.900e1
51.03	2.400e1
51.03	0.000e0
51.08	0.000e0
51.08	3.000e1
51.08	3.800e1
51.09	0.000e0
51.09	2.200e1
51.09	1.300e1
51.10	0.000e0
51.10	0.000e0
51.11	2.000e0
51.11	1.800e1
51.11	0.000e0
51.17	0.000e0
51.17	4.000e0
51.17	9.000e0
51.18	0.000e0
51.18	0.000e0
51.19	6.000e0
51.19	6.000e0
51.19	0.000e0
51.25	0.000e0
51.25	1.700e1
51.25	1.900e1
51.26	0.000e0
51.28	0.000e0
51.28	1.300e1
51.29	1.300e1
51.29	0.000e0
51.35	0.000e0
51.35	1.700e1
51.36	7.000e0
51.36	0.000e0
51.36	6.000e0
51.37	6.000e0
51.37	0.000e0
51.38	0.000e0
51.38	2.400e1
51.38	2.800e1
51.39	9.000e0
51.39	0.000e0
51.39	0.000e0
51.40	1.500e1
51.40	0.000e0
51.41	0.000e0
51.41	2.600e1
51.41	2.000e0
51.42	0.000e0
51.42	0.000e0
51.42	1.200e1
51.43	3.000e0
51.43	4.000e0
51.43	1.700e1
51.44	0.000e0
51.44	1.300e1
51.44	3.000e0
51.45	0.000e0
51.47	0.000e0
51.47	3.000e0
51.48	1.900e1
51.48	6.000e0
51.48	0.000e0
51.54	0.000e0
51.55	4.000e0
51.55	4.400e1
51.55	0.000e0
51.60	0.000e0
51.60	8.000e0
51.60	8.000e0
51.61	0.000e0
51.66	0.000e0
51.66	7.000e0
51.67	6.100e1
51.67	0.000e0
51.67	0.000e0
51.68	1.500e1
51.68	1.300e1
51.68	4.000e0
51.69	0.000e0
51.69	0.000e0
51.70	7.000e0
51.70	7.000e0
51.70	0.000e0
51.72	0.000e0
51.72	6.000e0
51.73	6.000e0
51.73	0.000e0
51.73	0.000e0
51.74	6.000e0
51.74	1.500e1
51.74	6.000e0
51.74	0.000e0
51.75	6.000e0
51.75	6.000e0
51.75	0.000e0
51.76	6.000e0
51.76	6.000e0
51.76	0.000e0
51.77	2.800e1
51.77	1.900e1
51.77	0.000e0
51.81	0.000e0
51.82	5.000e0
51.82	1.400e1
51.82	0.000e0
51.83	2.100e1
51.83	2.000e0
51.83	0.000e0
51.86	0.000e0
51.86	4.000e0
51.86	9.000e0
51.87	0.000e0
51.88	0.000e0
51.88	4.000e0
51.89	9.000e0
51.89	0.000e0
51.93	0.000e0
51.93	4.000e0
51.94	3.600e1
51.94	0.000e0
51.94	0.000e0
51.95	5.900e1
51.95	3.600e1
51.95	0.000e0
52.01	0.000e0
52.02	8.000e0
52.02	2.700e1
52.02	0.000e0
52.02	0.000e0
52.03	6.000e0
52.03	6.000e0
52.03	0.000e0
52.04	0.000e0
52.04	9.000e0
52.04	4.000e0
52.05	0.000e0
52.08	0.000e0
52.08	1.800e1
52.09	2.000e0
52.09	0.000e0
52.10	0.000e0
52.11	3.200e1
52.11	2.000e1
52.11	0.000e0
52.18	0.000e0
52.18	3.000e0
52.18	1.300e1
52.19	0.000e0
52.19	1.300e1
52.19	3.800e1
52.19	6.000e0
52.20	2.600e1
52.20	0.000e0
52.21	0.000e0
52.22	2.700e1
52.22	4.000e0
52.22	0.000e0
52.23	0.000e0
52.24	6.000e0
52.24	6.000e0
52.24	0.000e0
52.25	0.000e0
52.26	6.000e0
52.26	6.000e0
52.26	0.000e0
52.29	0.000e0
52.29	1.400e1
52.30	5.000e0
52.30	0.000e0
52.30	9.000e0
52.31	4.000e0
52.31	0.000e0
52.37	0.000e0
52.37	6.000e0
52.38	6.000e0
52.38	0.000e0
52.47	0.000e0
52.47	6.000e0
52.48	1.300e1
52.48	0.000e0
52.49	0.000e0
52.50	6.000e0
52.50	1.300e1
52.50	0.000e0
52.50	5.600e1
52.51	7.300e1
52.51	0.000e0
52.63	0.000e0
52.63	9.000e0
52.63	4.000e0
52.64	0.000e0
52.70	0.000e0
52.70	2.600e1
52.70	6.000e0
52.71	0.000e0
52.72	0.000e0
52.72	6.000e0
52.73	6.000e0
52.73	0.000e0
52.78	0.000e0
52.78	7.000e0
52.78	7.000e0
52.79	0.000e0
52.82	0.000e0
52.83	9.000e0
52.83	4.000e0
52.83	0.000e0
52.86	0.000e0
52.86	9.000e0
52.86	9.000e0
52.87	0.000e0
52.89	0.000e0
52.90	1.800e1
52.90	1.500e1
52.90	9.000e0
52.91	1.500e1
52.91	0.000e0
52.92	0.000e0
52.92	9.000e0
52.92	4.000e0
52.93	1.500e1
52.93	4.000e0
52.93	0.000e0
52.96	0.000e0
52.96	6.000e0
52.97	6.000e0
52.97	0.000e0
53.00	0.000e0
53.00	4.000e0
53.00	9.000e0
53.01	0.000e0
53.02	0.000e0
53.03	6.000e0
53.03	4.200e1
53.03	1.330e2
53.04	1.760e2
53.04	7.500e1
53.04	3.400e1
53.05	2.000e1
53.05	0.000e0
53.06	0.000e0
53.07	6.000e0
53.07	6.000e0
53.07	5.700e1
53.08	1.000e0
53.08	1.300e1
53.08	1.500e1
53.09	3.500e1
53.09	0.000e0
53.10	0.000e0
53.11	6.200e1
53.11	4.400e1
53.11	4.800e1
53.12	0.000e0
53.12	4.000e0
53.12	9.000e0
53.13	0.000e0
53.13	0.000e0
53.14	5.400e1
53.14	1.100e1
53.14	9.000e0
53.15	6.000e0
53.15	0.000e0
53.17	0.000e0
53.17	6.000e0
53.17	9.000e0
53.17	9.000e0
