0.000	59
0.138	98
0.276	125
0.415	178
0.553	156
0.691	82
0.830	134
0.968	88
1.106	84
1.244	16
1.383	140
1.521	89
1.659	125
1.797	132
1.936	94
2.074	60
2.212	123
2.350	76
2.489	108
2.627	102
2.765	55
2.903	28
3.042	125
3.180	87
3.318	98
3.456	100
3.595	58
3.733	121
3.871	83
4.009	136
4.148	81
4.286	100
4.424	121
4.562	61
4.701	42
4.839	130
4.977	130
5.115	145
5.253	43
5.392	81
5.530	263
5.668	14
5.806	49
5.945	20
6.083	102
6.221	27
6.359	12
6.498	38
6.636	44
6.774	280
6.912	115
7.051	224
7.189	440
7.327	1029
7.465	3908
7.604	8334
7.742	16696
7.880	53815
8.019	206368
8.157	541018
8.295	946975
8.433	1296555
8.571	1454515
8.710	1424885
8.848	1194542
8.986	905684
9.125	631480
9.263	411965
9.401	263032
9.539	168182
9.677	114985
9.816	77495
9.954	59067
10.092	44900
10.231	35207
10.369	28641
10.507	23667
10.645	20581
10.783	17341
10.922	14562
11.060	13639
11.198	13843
11.337	10094
11.475	9960
11.613	8777
11.751	9355
11.889	7394
12.028	7089
12.166	6784
12.304	7053
12.443	5737
12.581	4563
12.719	3953
12.857	4903
12.995	3979
13.134	4180
13.272	3923
13.410	3379
13.549	3630
13.687	2854
13.825	3316
13.963	2529
14.101	2573
14.240	2917
14.378	2134
14.516	2340
14.655	2181
14.793	1819
14.931	2360
15.069	2124
15.208	1788
15.346	2074
15.484	1995
15.622	2132
15.760	1473
15.899	1807
16.037	1450
16.175	1111
16.313	1407
16.452	1559
16.590	1084
16.728	1094
16.867	1455
17.005	1773
17.143	1231
17.281	1102
17.420	1562
17.558	1214
17.696	879
17.834	990
17.972	1287
18.111	809
18.249	795
18.387	1394
18.525	877
18.664	994
18.802	649
18.940	720
19.079	738
19.217	751
19.355	752
19.493	572
19.632	912
19.770	713
19.908	594
20.046	611
20.184	328
20.323	779
20.461	653
20.599	415
20.737	656
20.876	749
21.014	506
21.152	654
21.291	715
21.429	494
21.567	362
21.705	578
21.844	359
21.982	413
22.120	419
22.258	257
22.396	275
22.535	737
22.673	397
22.811	349
22.949	325
23.088	306
23.226	249
23.364	356
23.503	239
23.641	433
23.779	320
23.917	383
24.056	109
24.194	238
24.332	366
24.470	329
24.608	326
24.747	420
24.885	158
25.023	296
25.162	142
25.300	159
25.438	329
25.576	141
25.715	164
25.853	131
25.991	211
26.129	235
26.267	297
26.406	114
26.544	153
26.682	91
26.820	251
26.959	252
27.097	262
27.235	170
27.374	156
27.512	66

