0 147065.2 23 59.0 0.0
1 147065.2 23 98.0 0.138
2 147065.2 23 125.0 0.276
3 147065.2 23 178.0 0.415
4 147065.2 23 156.0 0.553
5 147065.2 23 82.0 0.691
6 147065.2 23 134.0 0.83
7 147065.2 23 88.0 0.968
8 147065.2 23 84.0 1.106
9 147065.2 23 16.0 1.244
10 147065.2 23 140.0 1.383
11 147065.2 23 89.0 1.521
12 147065.2 23 125.0 1.659
13 147065.2 23 132.0 1.797
14 147065.2 23 94.0 1.936
15 147065.2 23 60.0 2.074
16 147065.2 23 123.0 2.212
17 147065.2 23 76.0 2.35
18 147065.2 23 108.0 2.489
19 147065.2 23 102.0 2.627
20 147065.2 23 55.0 2.765
21 147065.2 23 28.0 2.903
22 147065.2 23 125.0 3.042
23 147065.2 23 87.0 3.18
24 147065.2 23 98.0 3.318
25 147065.2 23 100.0 3.456
26 147065.2 23 58.0 3.595
27 147065.2 23 121.0 3.733
28 147065.2 23 83.0 3.871
29 147065.2 23 136.0 4.009
30 147065.2 23 81.0 4.148
31 147065.2 23 100.0 4.286
32 147065.2 23 121.0 4.424
33 147065.2 23 61.0 4.562
34 147065.2 23 42.0 4.701
35 147065.2 23 130.0 4.839
36 147065.2 23 130.0 4.977
37 147065.2 23 145.0 5.115
38 147065.2 23 43.0 5.253
39 147065.2 23 81.0 5.392
40 147065.2 23 263.0 5.53
41 147065.2 23 14.0 5.668
42 147065.2 23 49.0 5.806
43 147065.2 23 20.0 5.945
44 147065.2 23 102.0 6.083
45 147065.2 23 27.0 6.221
46 147065.2 23 12.0 6.359
47 147065.2 23 38.0 6.498
48 147065.2 23 44.0 6.636
49 147065.2 23 280.0 6.774
50 147065.2 23 115.0 6.912
51 147065.2 23 224.0 7.051
52 147065.2 23 440.0 7.189
53 147065.2 23 1029.0 7.327
54 147065.2 23 3908.0 7.465
55 147065.2 23 8334.0 7.604
56 147065.2 23 16696.0 7.742
57 147065.2 23 53815.0 7.88
58 147065.2 23 206368.0 8.019
59 147065.2 23 541018.0 8.157
60 147065.2 23 946975.0 8.295
61 147065.2 23 1296555.0 8.433
62 147065.2 23 1454515.0 8.571
63 147065.2 23 1424885.0 8.71
64 147065.2 23 1194542.0 8.848
65 147065.2 23 905684.0 8.986
66 147065.2 23 631480.0 9.125
67 147065.2 23 411965.0 9.263
68 147065.2 23 263032.0 9.401
69 147065.2 23 168182.0 9.539
70 147065.2 23 114985.0 9.677
71 147065.2 23 77495.0 9.816
72 147065.2 23 59067.0 9.954
73 147065.2 23 44900.0 10.092
74 147065.2 23 35207.0 10.231
75 147065.2 23 28641.0 10.369
76 147065.2 23 23667.0 10.507
77 147065.2 23 20581.0 10.645
78 147065.2 23 17341.0 10.783
79 147065.2 23 14562.0 10.922
80 147065.2 23 13639.0 11.06
81 147065.2 23 13843.0 11.198
82 147065.2 23 10094.0 11.337
83 147065.2 23 9960.0 11.475
84 147065.2 23 8777.0 11.613
85 147065.2 23 9355.0 11.751
86 147065.2 23 7394.0 11.889
87 147065.2 23 7089.0 12.028
88 147065.2 23 6784.0 12.166
89 147065.2 23 7053.0 12.304
90 147065.2 23 5737.0 12.443
91 147065.2 23 4563.0 12.581
92 147065.2 23 3953.0 12.719
93 147065.2 23 4903.0 12.857
94 147065.2 23 3979.0 12.995
95 147065.2 23 4180.0 13.134
96 147065.2 23 3923.0 13.272
97 147065.2 23 3379.0 13.41
98 147065.2 23 3630.0 13.549
99 147065.2 23 2854.0 13.687
100 147065.2 23 3316.0 13.825
101 147065.2 23 2529.0 13.963
102 147065.2 23 2573.0 14.101
103 147065.2 23 2917.0 14.24
104 147065.2 23 2134.0 14.378
105 147065.2 23 2340.0 14.516
106 147065.2 23 2181.0 14.655
107 147065.2 23 1819.0 14.793
108 147065.2 23 2360.0 14.931
109 147065.2 23 2124.0 15.069
110 147065.2 23 1788.0 15.208
111 147065.2 23 2074.0 15.346
112 147065.2 23 1995.0 15.484
113 147065.2 23 2132.0 15.622
114 147065.2 23 1473.0 15.76
115 147065.2 23 1807.0 15.899
116 147065.2 23 1450.0 16.037
117 147065.2 23 1111.0 16.175
118 147065.2 23 1407.0 16.313
119 147065.2 23 1559.0 16.452
120 147065.2 23 1084.0 16.59
121 147065.2 23 1094.0 16.728
122 147065.2 23 1455.0 16.867
123 147065.2 23 1773.0 17.005
124 147065.2 23 1231.0 17.143
125 147065.2 23 1102.0 17.281
126 147065.2 23 1562.0 17.42
127 147065.2 23 1214.0 17.558
128 147065.2 23 879.0 17.696
129 147065.2 23 990.0 17.834
130 147065.2 23 1287.0 17.972
131 147065.2 23 809.0 18.111
132 147065.2 23 795.0 18.249
133 147065.2 23 1394.0 18.387
134 147065.2 23 877.0 18.525
135 147065.2 23 994.0 18.664
136 147065.2 23 649.0 18.802
137 147065.2 23 720.0 18.94
138 147065.2 23 738.0 19.079
139 147065.2 23 751.0 19.217
140 147065.2 23 752.0 19.355
141 147065.2 23 572.0 19.493
142 147065.2 23 912.0 19.632
143 147065.2 23 713.0 19.77
144 147065.2 23 594.0 19.908
145 147065.2 23 611.0 20.046
146 147065.2 23 328.0 20.184
147 147065.2 23 779.0 20.323
148 147065.2 23 653.0 20.461
149 147065.2 23 415.0 20.599
150 147065.2 23 656.0 20.737
151 147065.2 23 749.0 20.876
152 147065.2 23 506.0 21.014
153 147065.2 23 654.0 21.152
154 147065.2 23 715.0 21.291
155 147065.2 23 494.0 21.429
156 147065.2 23 362.0 21.567
157 147065.2 23 578.0 21.705
158 147065.2 23 359.0 21.844
159 147065.2 23 413.0 21.982
160 147065.2 23 419.0 22.12
161 147065.2 23 257.0 22.258
162 147065.2 23 275.0 22.396
163 147065.2 23 737.0 22.535
164 147065.2 23 397.0 22.673
165 147065.2 23 349.0 22.811
166 147065.2 23 325.0 22.949
167 147065.2 23 306.0 23.088
168 147065.2 23 249.0 23.226
169 147065.2 23 356.0 23.364
170 147065.2 23 239.0 23.503
171 147065.2 23 433.0 23.641
172 147065.2 23 320.0 23.779
173 147065.2 23 383.0 23.917
174 147065.2 23 109.0 24.056
175 147065.2 23 238.0 24.194
176 147065.2 23 366.0 24.332
177 147065.2 23 329.0 24.47
178 147065.2 23 326.0 24.608
179 147065.2 23 420.0 24.747
180 147065.2 23 158.0 24.885
181 147065.2 23 296.0 25.023
182 147065.2 23 142.0 25.162
183 147065.2 23 159.0 25.3
184 147065.2 23 329.0 25.438
185 147065.2 23 141.0 25.576
186 147065.2 23 164.0 25.715
187 147065.2 23 131.0 25.853
188 147065.2 23 211.0 25.991
