0.000	123
0.138	177
0.276	130
0.415	184
0.553	308
0.691	200
0.830	117
0.968	75
1.106	271
1.244	184
1.383	103
1.521	308
1.659	172
1.797	103
1.936	339
2.074	264
2.212	147
2.350	77
2.489	73
2.627	39
2.765	162
2.903	84
3.042	226
3.180	45
3.318	176
3.456	153
3.595	171
3.733	85
3.871	94
4.009	137
4.148	0
4.286	129
4.424	82
4.562	245
4.701	93
4.839	191
4.977	29
5.115	32
5.253	173
5.392	58
5.530	54
5.668	117
5.806	116
5.945	231
6.083	24
6.221	26
6.359	118
6.498	142
6.636	75
6.774	200
6.912	62
7.051	202
7.189	145
7.327	125
7.465	429
7.604	460
7.742	499
7.880	1129
8.019	2040
8.157	4395
8.295	8685
8.433	15499
8.571	35169
8.710	91944
8.848	211787
8.986	396429
9.125	560758
9.263	712406
9.401	788958
9.539	762983
9.677	666590
9.816	538079
9.954	403239
10.092	277559
10.231	180808
10.369	114319
10.507	69251
10.645	47711
10.783	28261
10.922	19775
11.060	15897
11.198	12199
11.337	9386
11.475	8403
11.613	8027
11.751	7350
11.889	5918
12.028	5294
12.166	4097
12.304	3888
12.443	4419
12.581	3645
12.719	4516
12.857	3436
12.995	3197
13.134	3008
13.272	2986
13.410	3330
13.549	2368
13.687	2618
13.825	2332
13.963	2795
14.101	2155
14.240	1686
14.378	2229
14.516	1960
14.655	2288
14.793	1943
14.931	1620
15.069	1568
15.208	1087
15.346	1969
15.484	1644
15.622	1329
15.760	1174
15.899	1067
16.037	1240
16.175	1386
16.313	1335
16.452	1136
16.590	792
16.728	916
16.867	1049
17.005	1160
17.143	1206
17.281	730
17.420	736
17.558	902
17.696	932
17.834	1005
17.972	657
18.111	734
18.249	814
18.387	908
18.525	762
18.664	803
18.802	911
18.940	456
19.079	410
19.217	898
19.355	450
19.493	646
19.632	506
19.770	487
19.908	456
20.046	487
20.184	659
20.323	698
20.461	664
20.599	540
20.737	378
20.876	668
21.014	371
21.152	462
21.291	496
21.429	649
21.567	752
21.705	358
21.844	657
21.982	655
22.120	206
22.258	488
22.396	468
22.535	456
22.673	354
22.811	388
22.949	286
23.088	441
23.226	291
23.364	343
23.503	250
23.641	530
23.779	646
23.917	709
24.056	345
24.194	249
24.332	526
24.470	225
24.608	356
24.747	245
24.885	339
25.023	543
25.162	401
25.300	180
25.438	404
25.576	203
25.715	197
25.853	319
25.991	480
26.129	238
26.267	246
26.406	222
26.544	285
26.682	244
26.820	288
26.959	257
27.097	305
27.235	311
27.374	173
27.512	209

