0.000	93
0.138	55
0.276	111
0.415	80
0.553	53
0.691	140
0.830	60
0.968	58
1.106	149
1.244	111
1.383	119
1.521	97
1.659	31
1.797	55
1.936	196
2.074	39
2.212	78
2.350	130
2.489	59
2.627	84
2.765	63
2.903	101
3.042	94
3.180	36
3.318	101
3.456	116
3.595	85
3.733	121
3.871	43
4.009	97
4.148	52
4.286	137
4.424	64
4.562	13
4.701	177
4.839	126
4.977	100
5.115	12
5.253	13
5.392	51
5.530	97
5.668	0
5.806	57
5.945	158
6.083	15
6.221	52
6.359	57
6.498	13
6.636	0
6.774	72
6.912	68
7.051	37
7.189	100
7.327	174
7.465	67
7.604	132
7.742	178
7.880	252
8.019	401
8.157	804
8.295	394
8.433	778
8.571	977
8.710	1046
8.848	2059
8.986	3010
9.125	3635
9.263	5695
9.401	7630
9.539	14925
9.677	29492
9.816	56532
9.954	93630
10.092	129246
10.231	169731
10.369	189410
10.507	186773
10.645	162675
10.783	122709
10.922	89396
11.060	61970
11.198	40683
11.337	24769
11.475	13567
11.613	8394
11.751	4393
11.889	3280
12.028	2388
12.166	1391
12.304	1300
12.443	1087
12.581	934
12.719	924
12.857	526
12.995	729
13.134	403
13.272	419
13.410	362
13.549	425
13.687	419
13.825	321
13.963	515
14.101	506
14.240	415
14.378	320
14.516	280
14.655	352
14.793	277
14.931	173
15.069	209
15.208	285
15.346	256
15.484	327
15.622	217
15.760	279
15.899	133
16.037	363
16.175	198
16.313	42
16.452	222
16.590	84
16.728	225
16.867	332
17.005	218
17.143	350
17.281	156
17.420	224
17.558	226
17.696	250
17.834	198
17.972	145
18.111	198
18.249	215
18.387	225
18.525	258
18.664	145
18.802	111
18.940	52
19.079	290
19.217	266
19.355	72
19.493	168
19.632	115
19.770	133
19.908	156
20.046	130
20.184	198
20.323	187
20.461	336
20.599	0
20.737	74
20.876	129
21.014	194
21.152	154
21.291	168
21.429	121
21.567	108
21.705	48
21.844	181
21.982	71
22.120	122
22.258	160
22.396	138
22.535	125
22.673	182
22.811	57
22.949	92
23.088	37
23.226	113
23.364	205
23.503	122
23.641	168
23.779	216
23.917	133
24.056	72
24.194	104
24.332	59
24.470	66
24.608	72
24.747	59
24.885	266
25.023	54
25.162	66
25.300	108
25.438	139
25.576	121
25.715	57
25.853	44
25.991	213
26.129	76
26.267	144
26.406	169
26.544	23
26.682	46
26.820	108
26.959	57
27.097	31
27.235	276
27.374	70
27.512	128

